22	15200000	15400000	2500	0.506	0.730908
22	15400000	15600000	13180	0.417962962962963	0.62095037037037
22	15600000	15800000	33598	0.435277777777778	0.896022638888889
22	15800000	16000000	65080	0.51921568627451	0.953178823529412
22	16000000	16200000	46324	0.513333333333333	0.911875495495496
22	16200000	16400000	39310	0.426337209302326	0.895454534883721
22	16400000	16600000	30204	0.487661290322581	0.844427580645161
22	16600000	16800000	68336	0.528986486486486	0.943980405405405
22	16800000	17000000	48528	0.480047619047619	0.90194819047619
22	17000000	17200000	3500	0.530714285714286	0.9013
22	17200000	17400000	38002	0.582083333333333	0.820021666666667
22	17400000	17600000	69910	0.543390804597701	0.969383563218391
22	17600000	17800000	43796	0.493385416666667	0.922859895833333
22	17800000	18000000	64562	0.500957446808511	0.924339929078014
22	18000000	18200000	84490	0.58059585492228	0.978502124352332
22	18200000	18400000	74078	0.584848484848485	0.949972363636364
22	18400000	18600000	98806	0.598436123348018	0.957707004405286
22	18600000	18800000	35610	0.626379310344828	0.888748390804598
22	18800000	19000000	500	0.46	0.50909
22	19000000	19200000	47198	0.53055	0.9054364
22	19200000	19400000	65276	0.535098684210526	0.957833947368421
22	19400000	19600000	50224	0.474818181818182	0.907931272727273
22	19600000	19800000	61478	0.548916083916084	0.937449370629371
22	20000000	20200000	6000	0.595	0.969696666666667
22	20200000	20400000	45750	0.549761904761905	0.936405142857143
22	20400000	20600000	32192	0.47719696969697	0.896501515151515
22	20600000	20800000	63984	0.52135761589404	0.96615298013245
22	20800000	21000000	37814	0.493235294117647	0.954438823529412
22	21000000	21200000	65526	0.503588235294118	0.884524
22	21200000	21400000	59806	0.50886524822695	0.918869007092199
22	21400000	21600000	91966	0.516372093023256	0.940554697674419
22	21600000	21800000	70938	0.541745562130178	0.969015621301775
22	21800000	22000000	89794	0.554668246445498	0.956846303317536
22	22000000	22200000	62352	0.541178571428571	0.852058428571429
22	22200000	22400000	67044	0.529177631578947	0.859402236842105
22	22400000	22600000	58984	0.55837037037037	0.939690148148148
22	22600000	22800000	40318	0.504404761904762	0.917099285714286
22	22800000	23000000	72250	0.555736196319018	0.957624049079755
22	23000000	23200000	43778	0.502760416666667	0.928503645833333
22	23200000	23400000	40056	0.545454545454545	0.935132929292929
22	23400000	23600000	40042	0.4975	0.929063522727273
22	23600000	23800000	49916	0.509444444444444	0.894089351851852
22	23800000	24000000	65424	0.496833333333333	0.922238533333333
22	24000000	24200000	50122	0.527324561403509	0.822225438596491
22	24200000	24400000	48792	0.429858490566038	0.909673867924528
22	24400000	24600000	70828	0.48255033557047	0.957514697986577
22	24600000	24800000	61393	0.467230769230769	0.955356692307692
22	24800000	25000000	72874	0.454018404907975	0.971251226993865
22	25000000	25200000	63976	0.463648648648649	0.929639324324324
22	25200000	25400000	57578	0.498134920634921	0.934927777777778
22	25400000	25600000	56494	0.477967479674797	0.962033414634146
22	25600000	25800000	60950	0.457537313432836	0.960939402985075
22	25800000	26000000	53814	0.464471544715447	0.981036910569106
22	26000000	26200000	53976	0.48995867768595	0.977460578512397
22	26200000	26400000	53778	0.510175438596491	0.967033684210526
22	26400000	26600000	63682	0.500905797101449	0.969565144927536
22	26600000	26800000	50422	0.486590909090909	0.981091
22	26800000	27000000	36784	0.419746835443038	0.953970126582279
22	27000000	27200000	24050	0.389528301886792	0.947444339622642
22	27200000	27400000	28778	0.391186440677966	0.894145254237288
22	27400000	27600000	35004	0.468289473684211	0.852320131578947
22	27600000	27800000	57340	0.485944881889764	0.949495196850394
22	27800000	28000000	55828	0.51475	0.959126166666667
22	28000000	28200000	58368	0.534807692307692	0.900479461538462
22	28200000	28400000	27746	0.510396825396825	0.884502222222222
22	28400000	28600000	68484	0.526143790849673	0.946940065359477
22	28600000	28800000	33378	0.448716216216216	0.935566621621622
22	28800000	29000000	51252	0.471858407079646	0.946415221238938
22	29000000	29200000	67690	0.536925675675676	0.946953310810811
22	29200000	29400000	62206	0.54748322147651	0.926014093959732
